"word","n","freq","cumulative_sum"
"customer",3481,0.0000506309870396746,0.793673607989299
"progress",3479,0.0000506018971304303,0.79372420988643
"annoying",3471,0.0000504855374934531,0.793774695423923
"checking",3471,0.0000504855374934531,0.793825180961417
"material",3467,0.0000504273576749646,0.793875608319092
"raised",3462,0.0000503546329018539,0.793925962951993
"rise",3461,0.0000503400879472317,0.793976303039941
"february",3458,0.0000502964530833653,0.794026599493024
"benefit",3457,0.0000502819081287432,0.794076881401153
"obvious",3456,0.000050267363174121,0.794127148764327
"offered",3456,0.000050267363174121,0.794177416127501
"thankful",3454,0.0000502382732648767,0.794227654400766
"degrees",3451,0.0000501946384010103,0.794277849039167
"cases",3443,0.0000500782787640332,0.794327927317931
"records",3443,0.0000500782787640332,0.794378005596695
"arts",3442,0.000050063733809411,0.794428069330504
"buddy",3441,0.0000500491888547889,0.794478118519359
"china",3440,0.0000500346439001667,0.794528153163259
"workout",3440,0.0000500346439001667,0.794578187807159
"kiss",3437,0.0000499910090363003,0.794628178816196
"animals",3435,0.000049961919127056,0.794678140735323
"union",3435,0.000049961919127056,0.79472810265445
"hearts",3430,0.0000498891943539453,0.794777991848804
"pressure",3429,0.0000498746493993232,0.794827866498203
"robert",3425,0.0000498164695808346,0.794877682967784
"edge",3424,0.0000498019246262125,0.79492748489241
"lay",3420,0.0000497437448077239,0.794977228637218
"senior",3418,0.0000497146548984796,0.795026943292116
"cheap",3415,0.0000496710200346132,0.795076614312151
"deserve",3414,0.0000496564750799911,0.795126270787231
"y",3411,0.0000496128402161246,0.795175883627447
"coast",3404,0.0000495110255337697,0.795225394652981
"steps",3403,0.0000494964805791475,0.79527489113356
"wanting",3402,0.0000494819356245254,0.795324373069185
"offers",3396,0.0000493946658967925,0.795373767735081
"correct",3389,0.0000492928512144375,0.795423060586296
"rice",3389,0.0000492928512144375,0.79547235343751
"ad",3388,0.0000492783062598154,0.79552163174377
"baking",3383,0.0000492055814867047,0.795570837325257
"romney",3383,0.0000492055814867047,0.795620042906743
"button",3381,0.0000491764915774604,0.795669219398321
"horrible",3380,0.0000491619466228383,0.795718381344944
"waste",3378,0.000049132856713594,0.795767514201657
"anybody",3377,0.0000491183117589718,0.795816632513416
"tech",3375,0.0000490892218497276,0.795865721735266
"angry",3369,0.0000490019521219947,0.795914723687388
"worlds",3369,0.0000490019521219947,0.79596372563951
"greater",3367,0.0000489728622127504,0.796012698501723
"competition",3365,0.0000489437723035061,0.796061642274026
"includes",3365,0.0000489437723035061,0.79611058604633
"empty",3361,0.0000488855924850176,0.796159471638815
"failed",3361,0.0000488855924850176,0.7962083572313
"smith",3361,0.0000488855924850176,0.796257242823785
"blame",3358,0.0000488419576211511,0.796306084781406
"mail",3358,0.0000488419576211511,0.796354926739027
"papers",3357,0.000048827412666529,0.796403754151694
"laughing",3355,0.0000487983227572847,0.796452552474451
"ending",3352,0.0000487546878934183,0.796501307162344
"mary",3351,0.0000487401429387962,0.796550047305283
"xd",3350,0.000048725597984174,0.796598772903267
"considering",3348,0.0000486965080749297,0.796647469411342
"hadnt",3347,0.0000486819631203076,0.796696151374463
"figured",3345,0.0000486528732110633,0.796744804247674
"prices",3345,0.0000486528732110633,0.796793457120885
"manager",3344,0.0000486383282564412,0.796842095449141
"bible",3343,0.000048623783301819,0.796890719232443
"candy",3343,0.000048623783301819,0.796939343015745
"authors",3342,0.0000486092383471969,0.796987952254092
"features",3342,0.0000486092383471969,0.797036561492439
"options",3337,0.0000485365135740862,0.797085098006013
"lies",3334,0.0000484928787102197,0.797133590884723
"status",3328,0.0000484056089824869,0.797181996493706
"dick",3320,0.0000482892493455098,0.797230285743051
"designed",3316,0.0000482310695270212,0.797278516812579
"stress",3311,0.0000481583447539105,0.797326675157332
"fiction",3308,0.0000481147098900441,0.797374789867222
"soup",3301,0.0000480128952076891,0.79742280276243
"decisions",3299,0.0000479838052984448,0.797470786567729
"dropped",3299,0.0000479838052984448,0.797518770373027
"passion",3298,0.0000479692603438227,0.797566739633371
"sites",3295,0.0000479256254799562,0.797614665258851
"uses",3294,0.0000479110805253341,0.797662576339376
"parties",3293,0.0000478965355707119,0.797710472874947
"announced",3292,0.0000478819906160898,0.797758354865563
"remain",3289,0.0000478383557522234,0.797806193221315
"ms",3287,0.0000478092658429791,0.797854002487158
"appears",3282,0.0000477365410698684,0.797901739028228
"appear",3279,0.000047692906206002,0.797949431934434
"grab",3279,0.000047692906206002,0.79799712484064
"nap",3279,0.000047692906206002,0.798044817746846
"safety",3278,0.0000476783612513798,0.798092496108097
"boss",3276,0.0000476492713421355,0.79814014537944
"chapter",3276,0.0000476492713421355,0.798187794650782
"salad",3272,0.000047591091523647,0.798235385742305
"smoke",3272,0.000047591091523647,0.798282976833829
"balance",3271,0.0000475765465690248,0.798330553380398
"remove",3271,0.0000475765465690248,0.798378129926967
"breath",3269,0.0000475474566597806,0.798425677383627
"dollars",3266,0.0000475038217959141,0.798473181205423
"nfl",3264,0.0000474747318866698,0.798520655937309
"topic",3262,0.0000474456419774256,0.798568101579287
"diet",3259,0.0000474020071135591,0.7986155035864
"prefer",3254,0.0000473292823404484,0.798662832868741
"mile",3253,0.0000473147373858263,0.798710147606127
"grateful",3249,0.0000472565575673377,0.798757404163694
"perfectly",3248,0.0000472420126127156,0.798804646176307
"aw",3247,0.0000472274676580934,0.798851873643965
"yard",3247,0.0000472274676580934,0.798899101111623
"costs",3246,0.0000472129227034713,0.798946314034326
"windows",3242,0.0000471547428849827,0.798993468777211
"chose",3240,0.0000471256529757384,0.799040594430187
"min",3240,0.0000471256529757384,0.799087720083163
"apartment",3238,0.0000470965630664942,0.799134816646229
"airport",3237,0.000047082018111872,0.799181898664341
"forced",3230,0.000046980203429517,0.799228878867771
"oven",3230,0.000046980203429517,0.7992758590712
"provided",3230,0.000046980203429517,0.79932283927463
"thanksgiving",3230,0.000046980203429517,0.799369819478059
"billion",3228,0.0000469511135202727,0.79941677059158
"ohio",3228,0.0000469511135202727,0.7994637217051
"insurance",3226,0.0000469220236110285,0.799510643728711
"painting",3224,0.0000468929337017842,0.799557536662413
"suppose",3224,0.0000468929337017842,0.799604429596114
"animal",3217,0.0000467911190194292,0.799651220715134
"clients",3217,0.0000467911190194292,0.799698011834153
"directly",3215,0.0000467620291101849,0.799744773863263
"um",3214,0.0000467474841555628,0.799791521347419
"choices",3211,0.0000467038492916963,0.799838225196711
"drama",3210,0.0000466893043370742,0.799884914501048
"host",3210,0.0000466893043370742,0.799931603805385
"parking",3210,0.0000466893043370742,0.799978293109722
"al",3206,0.0000466311245185856,0.800024924234241
"bird",3206,0.0000466311245185856,0.800071555358759
"dying",3206,0.0000466311245185856,0.800118186483278
"blogging",3205,0.0000466165795639635,0.800164803062842
"flying",3201,0.0000465583997454749,0.800211361462587
"theyve",3200,0.0000465438547908528,0.800257905317378
"ingredients",3196,0.0000464856749723642,0.80030439099235
"babies",3194,0.0000464565850631199,0.800350847577413
"matt",3191,0.0000464129501992535,0.800397260527613
"resources",3189,0.0000463838602900092,0.800443644387903
"usa",3189,0.0000463838602900092,0.800490028248193
"master",3181,0.0000462675006530321,0.800536295748846
"lesson",3180,0.00004625295569841,0.800582548704544
"solid",3180,0.00004625295569841,0.800628801660243
"bands",3179,0.0000462384107437878,0.800675040070986
"concept",3178,0.0000462238657891657,0.800721263936776
"dumb",3177,0.0000462093208345435,0.80076747325761
"prize",3175,0.0000461802309252992,0.800813653488535
"grew",3173,0.000046151141016055,0.800859804629551
"grown",3171,0.0000461220511068107,0.800905926680658
"channel",3168,0.0000460784162429443,0.800952005096901
"btw",3166,0.0000460493263337,0.800998054423235
"september",3165,0.0000460347813790778,0.801044089204614
"excuse",3164,0.0000460202364244557,0.801090109441038
"reports",3163,0.0000460056914698336,0.801136115132508
"protect",3162,0.0000459911465152114,0.801182106279023
"ps",3159,0.000045947511651345,0.801228053790675
"scary",3158,0.0000459329666967228,0.801273986757371
"harder",3153,0.0000458602419236121,0.801319846999295
"negative",3151,0.0000458311520143679,0.80136567815131
"re",3149,0.0000458020621051236,0.801411480213415
"relationships",3147,0.0000457729721958793,0.801457253185611
"birds",3146,0.0000457584272412571,0.801503011612852
"prayer",3143,0.0000457147923773907,0.801548726405229
"reader",3142,0.0000457002474227686,0.801594426652652
"menu",3141,0.0000456857024681464,0.80164011235512
"ryan",3139,0.0000456566125589022,0.801685768967679
"reached",3138,0.00004564206760428,0.801731411035283
"generally",3137,0.0000456275226496579,0.801777038557933
"visiting",3137,0.0000456275226496579,0.801822666080583
"streets",3134,0.0000455838877857914,0.801868249968368
"mass",3133,0.0000455693428311693,0.8019138193112
"stone",3133,0.0000455693428311693,0.801959388654031
"continues",3132,0.0000455547978765472,0.802004943451907
"comfortable",3129,0.0000455111630126807,0.80205045461492
"idk",3127,0.0000454820731034365,0.802095936688023
"vision",3126,0.0000454675281488143,0.802141404216172
"standard",3123,0.0000454238932849479,0.802186828109457
"expensive",3122,0.0000454093483303257,0.802232237457787
"chair",3121,0.0000453948033757036,0.802277632261163
"benefits",3119,0.0000453657134664593,0.80232299797463
"reply",3116,0.0000453220786025929,0.802368320053232
"emotional",3113,0.0000452784437387265,0.802413598496971
"activities",3112,0.0000452638987841043,0.802458862395755
"follows",3110,0.0000452348088748601,0.80250409720463
"target",3110,0.0000452348088748601,0.802549332013505
"variety",3109,0.0000452202639202379,0.802594552277425
"thomas",3108,0.0000452057189656158,0.802639757996391
"actions",3103,0.0000451329941925051,0.802684890990583
"profile",3101,0.0000451039042832608,0.802729994894866
"sides",3101,0.0000451039042832608,0.80277509879915
"juice",3099,0.0000450748143740165,0.802820173613524
"holidays",3095,0.0000450166345555279,0.802865190248079
"africa",3094,0.0000450020896009058,0.80291019233768
"checked",3094,0.0000450020896009058,0.802955194427281
"doors",3094,0.0000450020896009058,0.803000196516882
"exist",3093,0.0000449875446462836,0.803045184061528
"queen",3093,0.0000449875446462836,0.803090171606174
"politics",3091,0.0000449584547370394,0.803135130060912
"tune",3088,0.0000449148198731729,0.803180044880785
"theyll",3086,0.0000448857299639287,0.803224930610749
"guide",3083,0.0000448420951000622,0.803269772705849
"itll",3079,0.0000447839152815737,0.80331455662113
"personally",3078,0.0000447693703269515,0.803359325991457
"programs",3076,0.0000447402804177072,0.803404066271875
"blast",3074,0.000044711190508463,0.803448777462383
"hits",3068,0.0000446239207807301,0.803493401383164
"wet",3065,0.0000445802859168637,0.803537981669081
"amazon",3064,0.0000445657409622415,0.803582547410043
"dish",3064,0.0000445657409622415,0.803627113151005
"stores",3064,0.0000445657409622415,0.803671678891968
"panel",3063,0.0000445511960076194,0.803716230087975
"partner",3062,0.0000445366510529973,0.803760766739028
"circle",3059,0.0000444930161891308,0.803805259755217
"bob",3053,0.000044405746461398,0.803849665501679
"familiar",3050,0.0000443621115975316,0.803894027613276
"levels",3048,0.0000443330216882873,0.803938360634965
"item",3047,0.0000443184767336651,0.803982679111698
"eight",3045,0.0000442893868244209,0.804026968498523
"tim",3045,0.0000442893868244209,0.804071257885347
"storm",3043,0.0000442602969151766,0.804115518182262
"failure",3042,0.0000442457519605544,0.804159763934223
"portland",3042,0.0000442457519605544,0.804204009686183
"planet",3041,0.0000442312070059323,0.804248240893189
"stamp",3041,0.0000442312070059323,0.804292472100195
"multiple",3040,0.0000442166620513101,0.804336688762247
"activity",3039,0.000044202117096688,0.804380890879343
"connect",3039,0.000044202117096688,0.80442509299644
"horse",3038,0.0000441875721420659,0.804469280568582
"experiences",3035,0.0000441439372781994,0.80451342450586
"houston",3033,0.0000441148473689552,0.804557539353229
"nose",3032,0.000044100302414333,0.804601639655644
"universe",3032,0.000044100302414333,0.804645739958058
"guitar",3031,0.0000440857574597109,0.804689825715518
"hed",3030,0.0000440712125050887,0.804733896928023
"nba",3025,0.000043998487731978,0.804777895415755
"matters",3021,0.0000439403079134895,0.804821835723668
"bday",3019,0.0000439112180042452,0.804865746941672
"tend",3019,0.0000439112180042452,0.804909658159677
"apply",3017,0.0000438821280950009,0.804953540287772
"fantasy",3012,0.0000438094033218902,0.804997349691093
"brewers",3007,0.0000437366785487795,0.805041086369642
"farm",3007,0.0000437366785487795,0.805084823048191
"officials",3007,0.0000437366785487795,0.80512855972674
"cd",3001,0.0000436494088210466,0.805172209135561
"fabric",3001,0.0000436494088210466,0.805215858544382
"truck",3001,0.0000436494088210466,0.805259507953203
"environment",3000,0.0000436348638664245,0.805303142817069
"talented",3000,0.0000436348638664245,0.805346777680936
"neighborhood",2999,0.0000436203189118023,0.805390397999848
"wood",2998,0.0000436057739571802,0.805434003773805
"suggestions",2997,0.0000435912290025581,0.805477595002807
"awards",2996,0.0000435766840479359,0.805521171686855
"hat",2996,0.0000435766840479359,0.805564748370903
"brilliant",2994,0.0000435475941386916,0.805608295965042
"hows",2993,0.0000435330491840695,0.805651829014226
"jazz",2991,0.0000435039592748252,0.805695332973501
"desk",2990,0.0000434894143202031,0.805738822387821
"plane",2989,0.0000434748693655809,0.805782297257187
"television",2989,0.0000434748693655809,0.805825772126552
"concerned",2987,0.0000434457794563366,0.805869217906009
"organization",2986,0.0000434312345017145,0.80591264914051
"england",2984,0.0000434021445924702,0.805956051285103
"plot",2982,0.0000433730546832259,0.805999424339786
"attend",2981,0.0000433585097286038,0.806042782849515
"offering",2981,0.0000433585097286038,0.806086141359243
"presentation",2979,0.0000433294198193595,0.806129470779062
"male",2977,0.0000433003299101152,0.806172771108973
"presence",2975,0.0000432712400008709,0.806216042348973
"europe",2972,0.0000432276051370045,0.806259269954111
"l",2972,0.0000432276051370045,0.806302497559248
"gun",2970,0.0000431985152277602,0.806345696074475
"jones",2970,0.0000431985152277602,0.806388894589703
"leads",2970,0.0000431985152277602,0.806432093104931
"sets",2969,0.0000431839702731381,0.806475277075204
"connection",2968,0.000043169425318516,0.806518446500523
"leadership",2958,0.0000430239757722945,0.806561470476295
"pattern",2957,0.0000430094308176724,0.806604479907112
"faces",2952,0.0000429367060445617,0.806647416613157
"homework",2951,0.0000429221610899396,0.806690338774247
"thru",2948,0.0000428785262260731,0.806733217300473
"signs",2947,0.000042863981271451,0.806776081281744
"stayed",2947,0.000042863981271451,0.806818945263016
"plant",2946,0.0000428494363168288,0.806861794699333
"serving",2946,0.0000428494363168288,0.80690464413565
"anniversary",2945,0.0000428348913622067,0.806947479027012
"chief",2943,0.0000428058014529624,0.806990284828465
"honey",2936,0.0000427039867706074,0.807032988815235
"jim",2936,0.0000427039867706074,0.807075692802006
"blow",2933,0.000042660351906741,0.807118353153913
"produce",2933,0.000042660351906741,0.807161013505819
"arm",2931,0.0000426312619974967,0.807203644767817
"van",2931,0.0000426312619974967,0.807246276029814
"cc",2927,0.0000425730821790082,0.807288849111993
"bathroom",2922,0.0000425003574058974,0.807331349469399
"tools",2921,0.0000424858124512753,0.807373835281851
"joined",2920,0.0000424712674966532,0.807416306549347
"saved",2920,0.0000424712674966532,0.807458777816844
"tool",2920,0.0000424712674966532,0.807501249084341
"foreign",2919,0.000042456722542031,0.807543705806883
"mental",2919,0.000042456722542031,0.807586162529425
"odd",2918,0.0000424421775874089,0.807628604707012
"pot",2918,0.0000424421775874089,0.807671046884599
"diego",2916,0.0000424130876781646,0.807713459972278
"attitude",2915,0.0000423985427235425,0.807755858515001
"links",2915,0.0000423985427235425,0.807798257057725
"mountain",2914,0.0000423839977689203,0.807840641055494
"silly",2914,0.0000423839977689203,0.807883025053263
"improve",2912,0.000042354907859676,0.807925379961122
"shame",2911,0.0000423403629050539,0.807967720324027
"los",2905,0.000042253093177321,0.808009973417205
"challenges",2904,0.0000422385482226989,0.808052211965427
"boo",2903,0.0000422240032680768,0.808094435968695
"sisters",2901,0.0000421949133588325,0.808136630882054
"younger",2899,0.0000421658234495882,0.808178796705504
"ordered",2897,0.0000421367335403439,0.808220933439044
"pepper",2896,0.0000421221885857218,0.80826305562763
"lazy",2895,0.0000421076436310996,0.808305163271261
"cell",2894,0.0000420930986764775,0.808347256369937
"fox",2890,0.0000420349188579889,0.808389291288795
"spanish",2888,0.0000420058289487446,0.808431297117744
"agent",2886,0.0000419767390395004,0.808473273856784
"scott",2886,0.0000419767390395004,0.808515250595823
"goodness",2884,0.0000419476491302561,0.808557198244953
"barely",2882,0.0000419185592210118,0.808599116804174
"election",2881,0.0000419040142663896,0.808641020818441
"milwaukee",2881,0.0000419040142663896,0.808682924832707
"religious",2879,0.0000418749243571454,0.808724799757064
"yearold",2876,0.0000418312894932789,0.808766631046558
"giant",2874,0.0000418021995840347,0.808808433246142
"co",2872,0.0000417731096747904,0.808850206355817
"confused",2871,0.0000417585647201682,0.808891964920537
"updates",2871,0.0000417585647201682,0.808933723485257
"mixed",2870,0.0000417440197655461,0.808975467505022
"western",2869,0.000041729474810924,0.809017196979833
"besides",2868,0.0000417149298563018,0.80905891190969
"gifts",2868,0.0000417149298563018,0.809100626839546
"quarter",2865,0.0000416712949924354,0.809142298134538
"worried",2862,0.000041627660128569,0.809183925794667
"answers",2860,0.0000415985702193247,0.809225524364886
"owner",2860,0.0000415985702193247,0.809267122935105
"bless",2859,0.0000415840252647025,0.80930870696037
"tag",2859,0.0000415840252647025,0.809350290985635
"minds",2854,0.0000415113004915918,0.809391802286127
"majority",2851,0.0000414676656277254,0.809433269951754
"midnight",2851,0.0000414676656277254,0.809474737617382
"pie",2851,0.0000414676656277254,0.80951620528301
"returned",2847,0.0000414094858092368,0.809557614768819
"huh",2846,0.0000413949408546147,0.809599009709674
"larger",2845,0.0000413803958999926,0.809640390105574
"homes",2843,0.0000413513059907483,0.809681741411564
"effective",2840,0.0000413076711268818,0.809723049082691
"upset",2839,0.0000412931261722597,0.809764342208863
"debate",2838,0.0000412785812176376,0.809805620790081
"medium",2838,0.0000412785812176376,0.809846899371299
"plastic",2838,0.0000412785812176376,0.809888177952516
"wisdom",2838,0.0000412785812176376,0.809929456533734
"santa",2836,0.0000412494913083933,0.809970706025042
"mistake",2835,0.0000412349463537711,0.810011940971396
"reported",2833,0.0000412058564445269,0.810053146827841
"stood",2833,0.0000412058564445269,0.810094352684285
"drug",2832,0.0000411913114899047,0.810135543995775
"recipes",2831,0.0000411767665352826,0.81017672076231
"foods",2830,0.0000411622215806604,0.810217882983891
"paris",2829,0.0000411476766260383,0.810259030660517
"childrens",2827,0.000041118586716794,0.810300149247234
"passing",2827,0.000041118586716794,0.810341267833951
"martin",2826,0.0000411040417621719,0.810382371875713
"placed",2826,0.0000411040417621719,0.810423475917475
"denver",2824,0.0000410749518529276,0.810464550869328
"discuss",2823,0.0000410604068983054,0.810505611276226
"employees",2823,0.0000410604068983054,0.810546671683125
"hunger",2822,0.0000410458619436833,0.810587717545068
"thousands",2820,0.000041016772034439,0.810628734317103
"flat",2819,0.0000410022270798169,0.810669736544183
"army",2813,0.000040914957352084,0.810710651501535
"bags",2813,0.000040914957352084,0.810751566458887
"yr",2811,0.0000408858674428397,0.810792452326329
"smaller",2810,0.0000408713224882176,0.810833323648818
"opportunities",2809,0.0000408567775335955,0.810874180426351
"contract",2802,0.0000407549628512405,0.810914935389203
"entirely",2801,0.0000407404178966183,0.810955675807099
"solution",2800,0.0000407258729419962,0.810996401680041
"bridge",2798,0.0000406967830327519,0.811037098463074
"bitches",2793,0.0000406240582596412,0.811077722521334
"comedy",2792,0.0000406095133050191,0.811118332034639
"plate",2792,0.0000406095133050191,0.811158941547944
"violence",2792,0.0000406095133050191,0.811199551061249
"flavor",2790,0.0000405804233957748,0.811240131484644
"pure",2790,0.0000405804233957748,0.81128071190804
"significant",2790,0.0000405804233957748,0.811321292331436
"rush",2788,0.0000405513334865305,0.811361843664922
"constantly",2787,0.0000405367885319083,0.811402380453454
"flower",2787,0.0000405367885319083,0.811442917241986
"goodnight",2782,0.0000404640637587976,0.811483381305745
"dj",2781,0.0000404495188041755,0.811523830824549
"teeth",2778,0.0000404058839403091,0.81156423670849
"sunny",2776,0.0000403767940310648,0.811604613502521
"upcoming",2772,0.0000403186142125762,0.811644932116733
"civil",2771,0.0000403040692579541,0.811685236185991
"quit",2771,0.0000403040692579541,0.811725540255249
"spiritual",2771,0.0000403040692579541,0.811765844324507
"hurts",2769,0.0000402749793487098,0.811806119303856
"complex",2765,0.0000402167995302212,0.811846336103386
"favourite",2764,0.0000402022545755991,0.811886538357962
"request",2762,0.0000401731646663548,0.811926711522628
"shown",2762,0.0000401731646663548,0.811966884687294
"compared",2760,0.0000401440747571105,0.812007028762051
"murder",2759,0.0000401295298024884,0.812047158291854
"packed",2759,0.0000401295298024884,0.812087287821656
"hole",2757,0.0000401004398932441,0.81212738826155
"talks",2757,0.0000401004398932441,0.812167488701443
"lakers",2756,0.000040085894938622,0.812207574596381
"remains",2753,0.0000400422600747555,0.812247616856456
"silver",2753,0.0000400422600747555,0.812287659116531
"suggest",2752,0.0000400277151201334,0.812327686831651
"cutting",2750,0.0000399986252108891,0.812367685456862
"generation",2748,0.0000399695353016448,0.812407654992164
"wishing",2745,0.0000399259004377784,0.812447580892601
"louis",2744,0.0000399113554831563,0.812487492248085
"bake",2742,0.000039882265573912,0.812527374513659
"damage",2742,0.000039882265573912,0.812567256779232
"dallas",2740,0.0000398531756646677,0.812607109954897
"fairly",2739,0.0000398386307100456,0.812646948585607
"foundation",2737,0.0000398095408008013,0.812686758126408
"efforts",2736,0.0000397949958461791,0.812726553122254
"shed",2735,0.000039780450891557,0.812766333573146
"sometime",2735,0.000039780450891557,0.812806114024037
"gain",2734,0.0000397659059369349,0.812845879929974
"ridiculous",2734,0.0000397659059369349,0.812885645835911
"treatment",2734,0.0000397659059369349,0.812925411741848
"hitting",2732,0.0000397368160276906,0.812965148557876
"southern",2732,0.0000397368160276906,0.813004885373903
"bacon",2730,0.0000397077261184463,0.813044593100022
"math",2729,0.0000396931811638241,0.813084286281186
"launch",2728,0.000039678636209202,0.813123964917395
"valley",2723,0.0000396059114360913,0.813163570828831
"adventure",2722,0.0000395913664814692,0.813203162195313
"ink",2722,0.0000395913664814692,0.813242753561794
"alex",2719,0.0000395477316176027,0.813282301293412
"mama",2719,0.0000395477316176027,0.813321849025029
"massive",2719,0.0000395477316176027,0.813361396756647
"harry",2718,0.0000395331866629806,0.81340092994331
"leg",2715,0.0000394895517991142,0.813440419495109
"letters",2714,0.000039475006844492,0.813479894501953
"moves",2713,0.0000394604618898699,0.813519354963843
"walls",2713,0.0000394604618898699,0.813558815425733
"alcohol",2712,0.0000394459169352477,0.813598261342668
"repeat",2709,0.0000394022820713813,0.81363766362474
"committee",2707,0.000039373192162137,0.813677036816902
"remind",2707,0.000039373192162137,0.813716410009064
"advantage",2706,0.0000393586472075149,0.813755768656272
"finds",2706,0.0000393586472075149,0.813795127303479
"somewhat",2706,0.0000393586472075149,0.813834485950687
"allows",2702,0.0000393004673890263,0.813873786418076
"awful",2702,0.0000393004673890263,0.813913086885465
"nervous",2701,0.0000392859224344042,0.813952372807899
"dangerous",2699,0.0000392568325251599,0.813991629640424
"caused",2698,0.0000392422875705378,0.814030871927995
"agency",2697,0.0000392277426159156,0.814070099670611
"driver",2695,0.0000391986527066713,0.814109298323317
"faster",2693,0.000039169562797427,0.814148467886115
"independent",2692,0.0000391550178428049,0.814187622903958
"basis",2690,0.0000391259279335606,0.814226748831891
"perspective",2690,0.0000391259279335606,0.814265874759825
"active",2689,0.0000391113829789385,0.814304986142804
"laws",2689,0.0000391113829789385,0.814344097525783
"entry",2688,0.0000390968380243163,0.814383194363807
"wings",2688,0.0000390968380243163,0.814422291201831
"hm",2687,0.0000390822930696942,0.814461373494901
"focused",2686,0.0000390677481150721,0.814500441243016
"distance",2684,0.0000390386582058278,0.814539479901222
"freaking",2681,0.0000389950233419614,0.814578474924564
"proper",2680,0.0000389804783873392,0.814617455402951
"victory",2679,0.0000389659334327171,0.814656421336384
"ale",2678,0.0000389513884780949,0.814695372724862
"supporting",2678,0.0000389513884780949,0.81473432411334
"mixture",2676,0.0000389222985688506,0.814773246411909
"metal",2673,0.0000388786637049842,0.814812125075614
"seek",2669,0.0000388204838864957,0.8148509455595
"client",2668,0.0000388059389318735,0.814889751498432
"comfort",2668,0.0000388059389318735,0.814928557437364
"smooth",2668,0.0000388059389318735,0.814967363376296
"irish",2667,0.0000387913939772514,0.815006154770273
"chosen",2666,0.0000387768490226292,0.815044931619296
"kidding",2664,0.0000387477591133849,0.815083679378409
"golf",2661,0.0000387041242495185,0.815122383502659
"religion",2661,0.0000387041242495185,0.815161087626908
"riding",2661,0.0000387041242495185,0.815199791751158
"types",2661,0.0000387041242495185,0.815238495875407
"awake",2660,0.0000386895792948964,0.815277185454702
"valentines",2660,0.0000386895792948964,0.815315875033997
"nick",2653,0.0000385877646125414,0.81535446279861
"epic",2652,0.0000385732196579192,0.815393036018268
"pregnant",2652,0.0000385732196579192,0.815431609237925
"goin",2650,0.000038544129748675,0.815470153367674
"useful",2649,0.0000385295847940528,0.815508682952468
"flour",2646,0.0000384859499301864,0.815547168902398
"campus",2645,0.0000384714049755643,0.815585640307374
"boat",2643,0.00003844231506632,0.81562408262244
"musical",2641,0.0000384132251570757,0.815662495847597
"friendly",2639,0.0000383841352478314,0.815700879982845
"punch",2637,0.0000383550453385871,0.815739235028184
"spoke",2636,0.000038340500383965,0.815777575528568
"advertising",2634,0.0000383114104747207,0.815815886939042
"facts",2629,0.00003823868570161,0.815854125624744
"population",2627,0.0000382095957923657,0.815892335220536
"ben",2625,0.0000381805058831214,0.81593051572642
"struggle",2624,0.0000381659609284993,0.815968681687348
"curious",2623,0.0000381514159738771,0.816006833103322
"tight",2621,0.0000381223260646329,0.816044955429386
"israel",2615,0.0000380350563369,0.816082990485723
"accepted",2613,0.0000380059664276557,0.816120996452151
"nope",2609,0.0000379477866091672,0.81615894423876
"guilty",2608,0.000037933241654545,0.816196877480415
"mac",2607,0.0000379186966999229,0.816234796177115
"surgery",2607,0.0000379186966999229,0.816272714873815
"wash",2607,0.0000379186966999229,0.816310633570514
"reminds",2605,0.0000378896067906786,0.816348523177305
"ed",2604,0.0000378750618360565,0.816386398239141
"neck",2604,0.0000378750618360565,0.816424273300977
"creation",2603,0.0000378605168814343,0.816462133817859
"prove",2602,0.0000378459719268122,0.816499979789786
"express",2601,0.00003783142697219,0.816537811216758
"yup",2600,0.0000378168820175679,0.816575628098775
"girlfriend",2598,0.0000377877921083236,0.816613415890884
"womens",2596,0.0000377587021990793,0.816651174593083
"prepare",2595,0.0000377441572444572,0.816688918750327
"balls",2594,0.000037729612289835,0.816726648362617
"jackson",2594,0.000037729612289835,0.816764377974907
"theory",2592,0.0000377005223805908,0.816802078497287
"canada",2591,0.0000376859774259686,0.816839764474713
"mall",2589,0.0000376568875167243,0.81687742136223
"perform",2588,0.0000376423425621022,0.816915063704792
"behavior",2586,0.0000376132526528579,0.816952676957445
"fourth",2586,0.0000376132526528579,0.816990290210098
"scenes",2580,0.0000375259829251251,0.817027816193023
"primary",2579,0.0000375114379705029,0.817065327630994
"picking",2576,0.0000374678031066365,0.8171027954341
"views",2573,0.0000374241682427701,0.817140219602343
"cleveland",2572,0.0000374096232881479,0.817177629225631
"soo",2572,0.0000374096232881479,0.817215038848919
"purple",2571,0.0000373950783335258,0.817252433927253
"separate",2569,0.0000373659884242815,0.817289799915677
"responsible",2568,0.0000373514434696594,0.817327151359147
"drawing",2566,0.0000373223535604151,0.817364473712707
"hollywood",2566,0.0000373223535604151,0.817401796066268
"lee",2564,0.0000372932636511708,0.817439089329919
"sexual",2563,0.0000372787186965487,0.817476368048615
"recording",2562,0.0000372641737419265,0.817513632222357
"effects",2560,0.0000372350838326822,0.81755086730619
"halloween",2560,0.0000372350838326822,0.817588102390023
"william",2558,0.0000372059939234379,0.817625308383946
"pro",2557,0.0000371914489688158,0.817662499832915
